scene_id,scene_label,truth,model,max_tokens,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,word_count,truncated,latency_ms,input_tokens,output_tokens,cost_usd,efficiency,error
8,blocked_lens,hazard,gemini,256,4,32.77,hazard,5,1,1,1,1,1,hazard,68,1,1823.6,953,91,9.9e-05,50505.05,
8,blocked_lens,hazard,gemini,512,4,32.77,hazard,5,1,1,1,1,1,hazard,76,1,2855.1,953,105,0.000103,48543.69,
8,blocked_lens,hazard,claude,64,5,32.77,hazard,2,1,0,0,1,0,,44,1,4091.0,910,64,0.00369,542.01,
8,blocked_lens,hazard,claude,128,5,32.77,hazard,4,1,1,1,1,0,hazard,91,1,5525.8,910,128,0.00465,860.22,
8,blocked_lens,hazard,claude,256,5,32.77,hazard,5,1,1,1,1,1,hazard,143,0,7477.0,910,202,0.00576,868.06,
8,blocked_lens,hazard,claude,512,5,32.77,hazard,5,1,1,1,1,1,hazard,149,0,7475.0,910,215,0.005955,839.63,
8,blocked_lens,hazard,gpt4o,64,5,32.77,hazard,3,1,1,0,1,0,caution,48,0,2659.6,730,64,0.00461,650.76,
8,blocked_lens,hazard,gpt4o,128,5,32.77,hazard,4,1,1,0,1,1,caution,50,1,2632.6,730,67,0.004655,859.29,
8,blocked_lens,hazard,gpt4o,256,5,32.77,hazard,4,1,1,0,1,1,caution,50,1,2486.8,730,68,0.00467,856.53,
8,blocked_lens,hazard,gpt4o,512,5,32.77,hazard,5,1,1,1,1,1,hazard,49,1,3720.6,730,67,0.004655,1074.11,
8,blocked_lens,hazard,gpt4o_mini,64,5,32.77,hazard,4,1,1,1,1,0,hazard,47,1,3447.1,3497,64,0.000563,7104.8,
8,blocked_lens,hazard,gpt4o_mini,128,5,32.77,hazard,5,1,1,1,1,1,hazard,63,1,4300.6,3497,90,0.000579,8635.58,
8,blocked_lens,hazard,gpt4o_mini,256,5,32.77,hazard,5,1,1,1,1,1,hazard,62,1,3646.3,3497,90,0.000579,8635.58,
8,blocked_lens,hazard,gpt4o_mini,512,5,32.77,hazard,5,1,1,1,1,1,hazard,69,1,3711.4,3497,94,0.000581,8605.85,
8,blocked_lens,hazard,gemini,64,5,32.77,hazard,3,1,1,0,1,0,,47,1,2063.8,953,64,9.1e-05,32967.03,
8,blocked_lens,hazard,gemini,128,5,32.77,hazard,5,1,1,1,1,1,hazard,76,1,2150.9,953,105,0.000103,48543.69,
8,blocked_lens,hazard,gemini,256,5,32.77,hazard,5,1,1,1,1,1,hazard,76,1,1701.2,953,105,0.000103,48543.69,
8,blocked_lens,hazard,gemini,512,5,32.77,hazard,5,1,1,1,1,1,hazard,76,1,1883.3,953,105,0.000103,48543.69,
