scene_id,scene_label,truth,model,max_tokens,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,word_count,truncated,latency_ms,input_tokens,output_tokens,cost_usd,efficiency,error
8,blocked_lens,hazard,gemini,128,4,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2799.8,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,gemini,256,4,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2270.4,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,gemini,512,4,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2317.4,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,claude,64,5,31.28,hazard,3,1,0,1,1,0,hazard,40,1,3769.4,966,64,0.003858,777.6,
8,blocked_lens,hazard,claude,128,5,31.28,hazard,4,1,1,1,1,0,hazard,83,1,5461.0,966,128,0.004818,830.22,
8,blocked_lens,hazard,claude,256,5,31.28,hazard,5,1,1,1,1,1,hazard,143,0,9301.0,966,219,0.006183,808.67,
8,blocked_lens,hazard,claude,512,5,31.28,hazard,5,1,1,1,1,1,hazard,119,1,6143.4,966,166,0.005388,927.99,
8,blocked_lens,hazard,gpt4o,64,5,31.28,hazard,3,1,1,0,1,0,safe,48,0,3275.4,781,64,0.004865,616.65,
8,blocked_lens,hazard,gpt4o,128,5,31.28,hazard,5,1,1,1,1,1,hazard,53,1,3071.8,781,73,0.005,1000.0,
8,blocked_lens,hazard,gpt4o,256,5,31.28,hazard,4,1,1,0,1,1,caution,47,1,2865.7,781,64,0.004865,822.2,
8,blocked_lens,hazard,gpt4o,512,5,31.28,hazard,4,1,1,0,1,1,caution,48,1,2867.0,781,65,0.00488,819.67,
8,blocked_lens,hazard,gpt4o_mini,64,5,31.28,hazard,4,1,1,1,1,0,hazard,48,0,2969.3,3548,64,0.000571,7005.25,
8,blocked_lens,hazard,gpt4o_mini,128,5,31.28,hazard,5,1,1,1,1,1,hazard,69,1,3685.9,3548,94,0.000589,8488.96,
8,blocked_lens,hazard,gpt4o_mini,256,5,31.28,hazard,4,1,1,0,1,1,caution,60,1,3732.9,3548,87,0.000584,6849.32,
8,blocked_lens,hazard,gpt4o_mini,512,5,31.28,hazard,5,1,1,1,1,1,hazard,71,1,3688.1,3548,97,0.00059,8474.58,
8,blocked_lens,hazard,gemini,64,5,31.28,hazard,4,1,1,1,1,0,hazard,49,1,2054.0,1002,64,9.4e-05,42553.19,
8,blocked_lens,hazard,gemini,128,5,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2113.6,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,gemini,256,5,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2340.8,1002,103,0.000106,47169.81,
8,blocked_lens,hazard,gemini,512,5,31.28,hazard,5,1,1,1,1,1,hazard,73,1,2256.2,1002,103,0.000106,47169.81,
