run,call_num,context,mp_risk,mp_full_response,mp_ms,yolo_full_response,yolo_ms,total_pipeline_ms,error,orchestrator,scenario,scene_label
3,7,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",251.1,284.4,,gpt4o_mini,alert_room,person_near
3,8,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",247.0,279.1,,gpt4o_mini,alert_room,person_near
3,9,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",256.5,288.2,,gpt4o_mini,alert_room,person_near
3,10,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",246.7,280.6,,gpt4o_mini,alert_room,person_near
3,11,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,21.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",265.4,286.5,,gpt4o_mini,alert_room,person_near
3,12,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,30.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",251.9,282.5,,gpt4o_mini,alert_room,person_near
3,13,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",251.8,285.0,,gpt4o_mini,alert_room,person_near
3,14,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",245.0,276.5,,gpt4o_mini,alert_room,person_near
3,15,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",235.0,268.6,,gpt4o_mini,alert_room,person_near
3,16,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,25.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.8,274.3,,gpt4o_mini,alert_room,person_near
3,17,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",245.6,279.4,,gpt4o_mini,alert_room,person_near
3,18,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,36.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",229.0,265.9,,gpt4o_mini,alert_room,person_near
3,19,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",251.4,286.3,,gpt4o_mini,alert_room,person_near
3,20,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",236.6,270.8,,gpt4o_mini,alert_room,person_near
3,21,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",238.3,272.0,,gpt4o_mini,alert_room,person_near
3,22,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",233.8,267.0,,gpt4o_mini,alert_room,person_near
3,23,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",230.3,265.4,,gpt4o_mini,alert_room,person_near
3,24,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",245.9,279.1,,gpt4o_mini,alert_room,person_near
3,25,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,39.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",232.8,272.4,,gpt4o_mini,alert_room,person_near
3,26,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",246.7,280.6,,gpt4o_mini,alert_room,person_near
3,27,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",258.7,291.6,,gpt4o_mini,alert_room,person_near
3,28,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",236.8,267.8,,gpt4o_mini,alert_room,person_near
3,29,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",227.1,260.7,,gpt4o_mini,alert_room,person_near
4,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",234.3,267.9,,gpt4o_mini,alert_room,person_near
4,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",274.7,306.0,,gpt4o_mini,alert_room,person_near
4,2,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",224.1,258.0,,gpt4o_mini,alert_room,person_near
4,3,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,36.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",237.0,273.1,,gpt4o_mini,alert_room,person_near
4,4,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",259.4,292.4,,gpt4o_mini,alert_room,person_near
4,5,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",263.2,297.1,,gpt4o_mini,alert_room,person_near
4,6,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",244.5,278.0,,gpt4o_mini,alert_room,person_near
4,7,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",269.9,302.2,,gpt4o_mini,alert_room,person_near
4,8,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",274.3,308.3,,gpt4o_mini,alert_room,person_near
4,9,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,27.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",245.9,273.7,,gpt4o_mini,alert_room,person_near
4,10,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,51.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",252.8,304.1,,gpt4o_mini,alert_room,person_near
4,11,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",274.4,307.6,,gpt4o_mini,alert_room,person_near
4,12,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",261.3,292.9,,gpt4o_mini,alert_room,person_near
4,13,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",267.1,299.1,,gpt4o_mini,alert_room,person_near
4,14,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,30.9,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",251.1,282.0,,gpt4o_mini,alert_room,person_near
4,15,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",274.6,309.3,,gpt4o_mini,alert_room,person_near
4,16,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.0,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",272.0,306.0,,gpt4o_mini,alert_room,person_near
4,17,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",258.8,291.1,,gpt4o_mini,alert_room,person_near
4,18,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,35.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",282.6,318.4,,gpt4o_mini,alert_room,person_near
4,19,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",287.1,321.9,,gpt4o_mini,alert_room,person_near
4,20,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",275.6,309.9,,gpt4o_mini,alert_room,person_near
4,21,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",277.0,308.2,,gpt4o_mini,alert_room,person_near
4,22,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",263.2,297.3,,gpt4o_mini,alert_room,person_near
4,23,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",272.5,306.8,,gpt4o_mini,alert_room,person_near
4,24,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,31.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",285.3,316.6,,gpt4o_mini,alert_room,person_near
4,25,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",281.7,314.8,,gpt4o_mini,alert_room,person_near
4,26,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",313.1,345.8,,gpt4o_mini,alert_room,person_near
4,27,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",249.4,282.9,,gpt4o_mini,alert_room,person_near
4,28,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.5,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",250.3,284.8,,gpt4o_mini,alert_room,person_near
4,29,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,32.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",264.6,297.3,,gpt4o_mini,alert_room,person_near
5,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",282.4,320.0,,gpt4o_mini,alert_room,person_near
5,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,34.1,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",269.7,303.8,,gpt4o_mini,alert_room,person_near
5,2,room_event,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,33.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",265.0,298.2,,gpt4o_mini,alert_room,person_near
3,0,patrol,safe,no person detected; risk=safe,35.0,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",291.5,326.5,,gemini,clear_room,door_open
5,0,patrol,safe,no person detected; risk=safe,33.0,"YOLO detections: train (conf=0.22, depth_m=3.6m [DA v2], src=COCO, bbox=[0.5,0.4,317.9,238.1]); window (conf=0.34, depth_m=3.2m [DA v2], src=YOLO-W, bbox=[0.0,120.2,16.8,149.5])",264.3,297.3,,gemini,clear_room,door_open
1,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,40.7,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",239.8,280.5,,gemini,alert_room,person_near
1,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,22.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",237.7,260.3,,gemini,alert_room,person_near
2,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,39.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",257.1,296.9,,gemini,alert_room,person_near
2,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,56.3,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",253.2,309.5,,gemini,alert_room,person_near
2,2,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,40.2,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",252.9,293.1,,gemini,alert_room,person_near
2,3,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.8,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",249.4,287.2,,gemini,alert_room,person_near
5,0,patrol,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,38.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",250.8,289.4,,gemini,alert_room,person_near
5,1,investigate,hazard,person detected; conf=0.455; est_dist=0.24m; risk=hazard,37.6,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])",248.7,286.3,,gemini,alert_room,person_near
