orchestrator,global_run,scenario,scene_label,turn,latency_s,input_tokens,output_tokens,cost_usd,text
gpt4o_mini,26,alert_room,person_near,40,4.3,125971,14,0.018904,
gpt4o_mini,26,alert_room,person_near,41,3.686,128999,17,0.01936,
gpt4o_mini,26,alert_room,person_near,42,3.537,132082,10,0.019818,
gpt4o_mini,26,alert_room,person_near,43,3.481,135092,14,0.020272,
gpt4o_mini,26,alert_room,person_near,44,4.345,138120,17,0.020728,
gpt4o_mini,26,alert_room,person_near,45,4.205,141203,10,0.021186,
gpt4o_mini,26,alert_room,person_near,46,4.302,144213,14,0.02164,
gpt4o_mini,26,alert_room,person_near,47,3.685,147241,17,0.022096,
gpt4o_mini,26,alert_room,person_near,48,4.997,150324,10,0.022555,
gpt4o_mini,26,alert_room,person_near,49,4.063,153334,14,0.023008,
gpt4o_mini,26,alert_room,person_near,50,4.096,156362,17,0.023464,
gpt4o_mini,27,alert_room,person_near,1,3.951,7204,224,0.001215,
gpt4o_mini,27,alert_room,person_near,2,1.331,10426,17,0.001574,
gpt4o_mini,27,alert_room,person_near,3,1.274,13509,10,0.002032,
gpt4o_mini,27,alert_room,person_near,4,1.331,16519,14,0.002486,
gpt4o_mini,27,alert_room,person_near,5,1.241,19547,17,0.002942,
gpt4o_mini,27,alert_room,person_near,6,1.738,22630,10,0.0034,
gpt4o_mini,27,alert_room,person_near,7,2.478,25640,14,0.003854,
gpt4o_mini,27,alert_room,person_near,8,1.88,28668,17,0.00431,
gpt4o_mini,27,alert_room,person_near,9,1.699,31751,10,0.004769,
gpt4o_mini,27,alert_room,person_near,10,1.845,34761,14,0.005223,
gpt4o_mini,27,alert_room,person_near,11,1.636,37789,17,0.005679,
gpt4o_mini,27,alert_room,person_near,12,2.017,40872,10,0.006137,
gpt4o_mini,27,alert_room,person_near,13,2.228,43882,14,0.006591,
gpt4o_mini,27,alert_room,person_near,14,1.841,46910,17,0.007047,
gpt4o_mini,27,alert_room,person_near,15,2.009,49993,10,0.007505,
gpt4o_mini,27,alert_room,person_near,16,2.048,53003,14,0.007959,
gpt4o_mini,27,alert_room,person_near,17,2.048,56031,17,0.008415,
gpt4o_mini,27,alert_room,person_near,18,2.191,59114,10,0.008873,
gpt4o_mini,27,alert_room,person_near,19,2.048,62124,14,0.009327,
gpt4o_mini,27,alert_room,person_near,20,2.489,65152,17,0.009783,
gpt4o_mini,27,alert_room,person_near,21,2.777,68235,10,0.010241,
gpt4o_mini,27,alert_room,person_near,22,2.255,71245,14,0.010695,
gpt4o_mini,27,alert_room,person_near,23,2.353,74273,17,0.011151,
gpt4o_mini,27,alert_room,person_near,24,2.415,77356,10,0.011609,
gpt4o_mini,27,alert_room,person_near,25,2.457,80366,14,0.012063,
gpt4o_mini,27,alert_room,person_near,26,2.662,83394,17,0.012519,
gpt4o_mini,27,alert_room,person_near,27,2.927,86477,10,0.012978,
gpt4o_mini,27,alert_room,person_near,28,2.628,89487,14,0.013431,
gpt4o_mini,27,alert_room,person_near,29,3.309,92515,17,0.013887,
gpt4o_mini,27,alert_room,person_near,30,2.756,95598,10,0.014346,
gpt4o_mini,27,alert_room,person_near,31,3.545,98608,14,0.0148,
gpt4o_mini,27,alert_room,person_near,32,3.661,101636,17,0.015256,
gpt4o_mini,27,alert_room,person_near,33,2.845,104719,10,0.015714,
gpt4o_mini,27,alert_room,person_near,34,3.891,107729,14,0.016168,
gpt4o_mini,27,alert_room,person_near,35,4.198,110757,17,0.016624,
gpt4o_mini,27,alert_room,person_near,36,3.177,113840,10,0.017082,
gpt4o_mini,27,alert_room,person_near,37,3.638,116850,14,0.017536,
gpt4o_mini,27,alert_room,person_near,38,3.584,119878,17,0.017992,
gpt4o_mini,27,alert_room,person_near,39,3.432,122961,10,0.01845,
gpt4o_mini,27,alert_room,person_near,40,3.381,125971,14,0.018904,
gpt4o_mini,27,alert_room,person_near,41,4.25,128999,17,0.01936,
gpt4o_mini,27,alert_room,person_near,42,3.503,132082,10,0.019818,
gpt4o_mini,27,alert_room,person_near,43,4.385,135092,14,0.020272,
gpt4o_mini,27,alert_room,person_near,44,4.299,138120,17,0.020728,
gpt4o_mini,27,alert_room,person_near,45,3.851,141203,10,0.021186,
gpt4o_mini,27,alert_room,person_near,46,4.708,144213,14,0.02164,
gpt4o_mini,27,alert_room,person_near,47,4.202,147241,17,0.022096,
gpt4o_mini,27,alert_room,person_near,48,4.453,150324,10,0.022555,
gpt4o_mini,27,alert_room,person_near,49,4.506,153334,14,0.023008,
gpt4o_mini,27,alert_room,person_near,50,4.916,156362,17,0.023464,
gpt4o_mini,28,alert_room,person_near,1,3.91,7204,224,0.001215,
gpt4o_mini,28,alert_room,person_near,2,1.33,10426,17,0.001574,
gpt4o_mini,28,alert_room,person_near,3,1.49,13509,10,0.002032,
gpt4o_mini,28,alert_room,person_near,4,1.334,16519,14,0.002486,
gpt4o_mini,28,alert_room,person_near,5,1.328,19547,17,0.002942,
gpt4o_mini,28,alert_room,person_near,6,1.791,22630,10,0.0034,
gpt4o_mini,28,alert_room,person_near,7,1.74,25640,14,0.003854,
gpt4o_mini,28,alert_room,person_near,8,2.048,28668,17,0.00431,
gpt4o_mini,28,alert_room,person_near,9,1.905,31751,10,0.004769,
gpt4o_mini,28,alert_room,person_near,10,1.946,34761,14,0.005223,
gpt4o_mini,28,alert_room,person_near,11,1.748,37789,17,0.005679,
gpt4o_mini,28,alert_room,person_near,12,1.796,40872,10,0.006137,
gpt4o_mini,28,alert_room,person_near,13,1.945,43882,17,0.006593,
gpt4o_mini,28,alert_room,person_near,14,1.789,46965,10,0.007051,
gpt4o_mini,28,alert_room,person_near,15,1.946,49975,17,0.007506,
gpt4o_mini,28,alert_room,person_near,16,1.792,53058,10,0.007965,
gpt4o_mini,28,alert_room,person_near,17,2.048,56068,17,0.00842,
gpt4o_mini,28,alert_room,person_near,18,2.229,59151,10,0.008879,
gpt4o_mini,28,alert_room,person_near,19,2.152,62161,17,0.009334,
gpt4o_mini,28,alert_room,person_near,20,2.299,65244,10,0.009793,
gpt4o_mini,28,alert_room,person_near,21,2.358,68254,17,0.010248,
gpt4o_mini,28,alert_room,person_near,22,2.401,71337,10,0.010707,
gpt4o_mini,28,alert_room,person_near,23,2.56,74347,17,0.011162,
gpt4o_mini,28,alert_room,person_near,24,2.762,77430,10,0.011621,
gpt4o_mini,28,alert_room,person_near,25,2.512,80440,17,0.012076,
gpt4o_mini,28,alert_room,person_near,26,3.221,83523,10,0.012534,
gpt4o_mini,28,alert_room,person_near,27,2.973,86533,17,0.01299,
gpt4o_mini,28,alert_room,person_near,28,2.517,89616,10,0.013448,
gpt4o_mini,28,alert_room,person_near,29,2.765,92626,17,0.013904,
gpt4o_mini,28,alert_room,person_near,30,2.922,95709,10,0.014362,
gpt4o_mini,28,alert_room,person_near,31,2.792,98719,17,0.014818,
gpt4o_mini,28,alert_room,person_near,32,3.607,101802,10,0.015276,
gpt4o_mini,28,alert_room,person_near,33,3.534,104812,17,0.015732,
gpt4o_mini,28,alert_room,person_near,34,3.277,107895,10,0.01619,
gpt4o_mini,28,alert_room,person_near,35,3.072,110905,17,0.016646,
gpt4o_mini,28,alert_room,person_near,36,3.133,113988,10,0.017104,
gpt4o_mini,28,alert_room,person_near,37,3.774,116998,17,0.01756,
gpt4o_mini,28,alert_room,person_near,38,3.934,120081,10,0.018018,
gpt4o_mini,28,alert_room,person_near,39,4.609,123091,17,0.018474,
gpt4o_mini,28,alert_room,person_near,40,3.621,126174,10,0.018932,
gpt4o_mini,28,alert_room,person_near,41,3.379,129184,17,0.019388,
gpt4o_mini,28,alert_room,person_near,42,3.64,132267,10,0.019846,
gpt4o_mini,28,alert_room,person_near,43,3.685,135277,17,0.020302,
gpt4o_mini,28,alert_room,person_near,44,3.446,138360,10,0.02076,
gpt4o_mini,28,alert_room,person_near,45,3.723,141370,17,0.021216,
gpt4o_mini,28,alert_room,person_near,46,3.61,144453,10,0.021674,
gpt4o_mini,28,alert_room,person_near,47,6.145,147463,17,0.02213,
gpt4o_mini,28,alert_room,person_near,48,4.053,150546,10,0.022588,
gpt4o_mini,28,alert_room,person_near,49,3.993,153556,17,0.023044,
gpt4o_mini,28,alert_room,person_near,50,4.361,156639,10,0.023502,
gpt4o_mini,29,alert_room,person_near,1,3.759,7204,224,0.001215,
gpt4o_mini,29,alert_room,person_near,2,1.245,10426,17,0.001574,
gpt4o_mini,29,alert_room,person_near,3,1.384,13509,10,0.002032,
gpt4o_mini,29,alert_room,person_near,4,1.229,16519,14,0.002486,
gpt4o_mini,29,alert_room,person_near,5,1.535,19547,17,0.002942,
gpt4o_mini,29,alert_room,person_near,6,1.807,22630,10,0.0034,
gpt4o_mini,29,alert_room,person_near,7,1.548,25640,14,0.003854,
gpt4o_mini,29,alert_room,person_near,8,2.037,28668,17,0.00431,
gpt4o_mini,29,alert_room,person_near,9,1.99,31751,10,0.004769,
gpt4o_mini,29,alert_room,person_near,10,1.742,34761,14,0.005223,
gpt4o_mini,29,alert_room,person_near,11,1.734,37789,17,0.005679,
gpt4o_mini,29,alert_room,person_near,12,1.787,40872,10,0.006137,
gpt4o_mini,29,alert_room,person_near,13,1.848,43882,14,0.006591,
gpt4o_mini,29,alert_room,person_near,14,2.042,46910,17,0.007047,
gpt4o_mini,29,alert_room,person_near,15,1.795,49993,10,0.007505,
gpt4o_mini,29,alert_room,person_near,16,2.253,53003,14,0.007959,
gpt4o_mini,29,alert_room,person_near,17,2.02,56031,17,0.008415,
gpt4o_mini,29,alert_room,person_near,18,1.929,59114,10,0.008873,
gpt4o_mini,29,alert_room,person_near,19,2.664,62124,14,0.009327,
gpt4o_mini,29,alert_room,person_near,20,2.397,65152,17,0.009783,
gpt4o_mini,29,alert_room,person_near,21,2.152,68235,10,0.010241,
gpt4o_mini,29,alert_room,person_near,22,2.357,71245,14,0.010695,
gpt4o_mini,29,alert_room,person_near,23,2.873,74273,17,0.011151,
gpt4o_mini,29,alert_room,person_near,24,2.438,77356,10,0.011609,
gpt4o_mini,29,alert_room,person_near,25,2.615,80366,14,0.012063,
gpt4o_mini,29,alert_room,person_near,26,3.792,83394,17,0.012519,
gpt4o_mini,29,alert_room,person_near,27,3.122,86477,10,0.012978,
gpt4o_mini,29,alert_room,person_near,28,2.764,89487,14,0.013431,
gpt4o_mini,29,alert_room,person_near,29,3.894,92515,17,0.013887,
gpt4o_mini,29,alert_room,person_near,30,2.926,95598,10,0.014346,
gpt4o_mini,29,alert_room,person_near,31,2.658,98608,14,0.0148,
gpt4o_mini,29,alert_room,person_near,32,2.866,101636,17,0.015256,
gpt4o_mini,29,alert_room,person_near,33,3.644,104719,10,0.015714,
gpt4o_mini,29,alert_room,person_near,34,3.174,107729,14,0.016168,
gpt4o_mini,29,alert_room,person_near,35,3.175,110757,17,0.016624,
gpt4o_mini,29,alert_room,person_near,36,3.031,113840,10,0.017082,
gpt4o_mini,29,alert_room,person_near,37,3.584,116850,14,0.017536,
gpt4o_mini,29,alert_room,person_near,38,3.483,119878,17,0.017992,
gpt4o_mini,29,alert_room,person_near,39,3.12,122961,10,0.01845,
gpt4o_mini,29,alert_room,person_near,40,3.381,125971,14,0.018904,
gpt4o_mini,29,alert_room,person_near,41,3.687,128999,17,0.01936,
gpt4o_mini,29,alert_room,person_near,42,3.532,132082,10,0.019818,
gpt4o_mini,29,alert_room,person_near,43,3.585,135092,14,0.020272,
gpt4o_mini,29,alert_room,person_near,44,4.71,138120,17,0.020728,
gpt4o_mini,29,alert_room,person_near,45,3.639,141203,10,0.021186,
gpt4o_mini,29,alert_room,person_near,46,3.912,144213,14,0.02164,
gpt4o_mini,29,alert_room,person_near,47,3.769,147241,17,0.022096,
gpt4o_mini,29,alert_room,person_near,48,4.548,150324,10,0.022555,
gpt4o_mini,29,alert_room,person_near,49,5.016,153334,14,0.023008,
gpt4o_mini,29,alert_room,person_near,50,4.199,156362,17,0.023464,
gpt4o_mini,30,alert_room,person_near,1,3.63,7204,224,0.001215,
gpt4o_mini,30,alert_room,person_near,2,1.247,10426,17,0.001574,
gpt4o_mini,30,alert_room,person_near,3,1.576,13509,10,0.002032,
gpt4o_mini,30,alert_room,person_near,4,1.324,16519,14,0.002486,
gpt4o_mini,30,alert_room,person_near,5,1.536,19547,17,0.002942,
gpt4o_mini,30,alert_room,person_near,6,1.498,22630,10,0.0034,
gpt4o_mini,30,alert_room,person_near,7,1.433,25640,14,0.003854,
gpt4o_mini,30,alert_room,person_near,8,1.433,28668,17,0.00431,
gpt4o_mini,30,alert_room,person_near,9,1.798,31751,10,0.004769,
gpt4o_mini,30,alert_room,person_near,10,1.74,34761,14,0.005223,
gpt4o_mini,30,alert_room,person_near,11,2.048,37789,17,0.005679,
gpt4o_mini,30,alert_room,person_near,12,1.882,40872,10,0.006137,
gpt4o_mini,30,alert_room,person_near,13,2.048,43882,14,0.006591,
gpt4o_mini,30,alert_room,person_near,14,1.945,46910,17,0.007047,
gpt4o_mini,30,alert_room,person_near,15,1.999,49993,10,0.007505,
gpt4o_mini,30,alert_room,person_near,16,2.048,53003,14,0.007959,
gpt4o_mini,30,alert_room,person_near,17,1.991,56031,17,0.008415,
gpt4o_mini,30,alert_room,person_near,18,2.16,59114,10,0.008873,
gpt4o_mini,30,alert_room,person_near,19,3.787,62124,14,0.009327,
gpt4o_mini,30,alert_room,person_near,20,2.867,65152,17,0.009783,
gpt4o_mini,30,alert_room,person_near,21,2.731,68235,10,0.010241,
gpt4o_mini,30,alert_room,person_near,22,2.869,71245,14,0.010695,
gpt4o_mini,30,alert_room,person_near,23,2.456,74273,17,0.011151,
gpt4o_mini,30,alert_room,person_near,24,2.52,77356,10,0.011609,
gpt4o_mini,30,alert_room,person_near,25,2.456,80366,14,0.012063,
gpt4o_mini,30,alert_room,person_near,26,2.592,83394,17,0.012519,
gpt4o_mini,30,alert_room,person_near,27,2.687,86477,10,0.012978,
gpt4o_mini,30,alert_room,person_near,28,2.66,89487,14,0.013431,
gpt4o_mini,30,alert_room,person_near,29,3.378,92515,17,0.013887,
gpt4o_mini,30,alert_room,person_near,30,2.895,95598,10,0.014346,
gpt4o_mini,30,alert_room,person_near,31,2.582,98608,14,0.0148,
gpt4o_mini,30,alert_room,person_near,32,2.747,101636,17,0.015256,
gpt4o_mini,30,alert_room,person_near,33,3.959,104719,10,0.015714,
gpt4o_mini,30,alert_room,person_near,34,4.096,107729,14,0.016168,
gpt4o_mini,30,alert_room,person_near,35,3.686,110757,17,0.016624,
gpt4o_mini,30,alert_room,person_near,36,2.917,113840,10,0.017082,
gpt4o_mini,30,alert_room,person_near,37,3.267,116850,14,0.017536,
gpt4o_mini,30,alert_room,person_near,38,3.278,119878,17,0.017992,
gpt4o_mini,30,alert_room,person_near,39,3.945,122961,10,0.01845,
gpt4o_mini,30,alert_room,person_near,40,3.277,125971,14,0.018904,
gpt4o_mini,30,alert_room,person_near,41,4.402,128999,17,0.01936,
gpt4o_mini,30,alert_room,person_near,42,4.151,132082,10,0.019818,
gpt4o_mini,30,alert_room,person_near,43,3.686,135092,14,0.020272,
gpt4o_mini,30,alert_room,person_near,44,4.71,138120,17,0.020728,
gpt4o_mini,30,alert_room,person_near,45,3.749,141203,10,0.021186,
gpt4o_mini,30,alert_room,person_near,46,3.584,144213,14,0.02164,
gpt4o_mini,30,alert_room,person_near,47,3.992,147241,17,0.022096,
gpt4o_mini,30,alert_room,person_near,48,4.468,150324,10,0.022555,
gpt4o_mini,30,alert_room,person_near,49,4.301,153334,14,0.023008,
gpt4o_mini,30,alert_room,person_near,50,3.89,156362,17,0.023464,
gemini,31,clear_room,door_open,1,3.804,6119,185,0.000514,
gemini,31,clear_room,door_open,2,1.946,6329,31,0.000484,
gemini,31,clear_room,door_open,3,1.821,6387,8,0.000481,
gemini,31,clear_room,door_open,4,1.839,6422,12,0.000485,
gemini,31,clear_room,door_open,5,1.742,6473,30,0.000494,
gemini,31,clear_room,door_open,6,2.15,6529,12,0.000493,
gemini,31,clear_room,door_open,7,1.998,6585,40,0.000506,
gemini,31,clear_room,door_open,8,1.875,6660,12,0.000503,
gemini,31,clear_room,door_open,9,1.504,6710,17,0.000508,
gemini,31,clear_room,door_open,10,1.843,6754,31,0.000516,
gemini,31,clear_room,door_open,11,2.977,6812,28,0.000519,
gemini,31,clear_room,door_open,12,3.884,6881,13,0.00052,
gemini,31,clear_room,door_open,13,1.734,6927,28,0.000528,
gemini,31,clear_room,door_open,14,2.455,6996,13,0.000529,
gemini,31,clear_room,door_open,15,3.178,7042,28,0.000537,
gemini,31,clear_room,door_open,16,2.144,7111,13,0.000537,
gemini,31,clear_room,door_open,17,2.167,7157,28,0.000545,
gemini,31,clear_room,door_open,18,1.936,7225,48,0.000556,
gemini,31,clear_room,door_open,19,2.16,7318,38,0.00056,
gemini,31,clear_room,door_open,20,2.06,7422,12,0.00056,
gemini,31,clear_room,door_open,21,2.153,7473,34,0.000571,
gemini,31,clear_room,door_open,22,3.377,7537,16,0.00057,
gemini,31,clear_room,door_open,23,1.887,7645,12,0.000577,
gemini,31,clear_room,door_open,24,2.077,7834,155,0.000634,"Description: The room appears to be an office or workshop space with cubicle-like structures or partitions. There are no visible people or immediate hazards.
Sensor note: MediaPipe detected a person, but YOLO-World did not. This could be a false positive from MediaPipe or a person partially obscured. Given the image, it's likely a false positive.
Proximity: No person or object detected with depth.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,31,clear_room,door_open,25,3.655,8034,38,0.000614,
gemini,31,clear_room,door_open,26,2.141,8138,12,0.000614,
gemini,31,clear_room,door_open,27,2.761,8189,34,0.000624,
gemini,31,clear_room,door_open,28,1.699,8253,16,0.000624,
gemini,31,clear_room,door_open,29,1.728,8361,12,0.000631,
gemini,31,clear_room,door_open,30,4.195,8548,140,0.000683,"Description: The drone is now facing a different section of the room, showing more of the partitioned area. No people or immediate hazards are visible.
Sensor note: MediaPipe detected a person again, but YOLO-World did not. This reinforces the idea of a false positive from MediaPipe.
Proximity: No person or object detected with depth.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,31,clear_room,door_open,31,2.051,8733,38,0.000666,
gemini,31,clear_room,door_open,32,1.933,8837,12,0.000666,
gemini,31,clear_room,door_open,33,2.252,8888,35,0.000677,
gemini,31,clear_room,door_open,34,2.458,8954,16,0.000676,
gemini,31,clear_room,door_open,35,7.242,9062,12,0.000683,
gemini,31,clear_room,door_open,36,2.447,9253,148,0.000738,"Description: The drone is now at another corner of the room, showing more of the interior. The scene remains consistent with an empty office or workshop. No people or hazards are visible.
Sensor note: MediaPipe detected a person, but YOLO-World did not. This is a consistent pattern of false positives from MediaPipe.
Proximity: No person or object detected with depth.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,31,clear_room,door_open,37,1.844,9447,38,0.00072,
gemini,31,clear_room,door_open,38,2.04,9551,12,0.00072,
gemini,31,clear_room,door_open,39,3.27,9602,0,0.00072,
gemini,32,clear_room,door_open,1,2.556,6119,185,0.000514,
gemini,32,clear_room,door_open,2,3.379,6329,31,0.000484,
gemini,32,clear_room,door_open,3,2.151,6387,8,0.000481,
gemini,32,clear_room,door_open,4,3.253,6422,12,0.000485,
gemini,32,clear_room,door_open,5,2.867,6473,30,0.000494,
gemini,32,clear_room,door_open,6,1.843,6529,12,0.000493,
gemini,32,clear_room,door_open,7,1.714,6585,40,0.000506,
gemini,32,clear_room,door_open,8,1.95,6660,12,0.000503,
gemini,32,clear_room,door_open,9,4.611,6710,17,0.000508,
gemini,32,clear_room,door_open,10,2.229,6754,31,0.000516,
gemini,32,clear_room,door_open,11,1.74,6812,28,0.000519,
gemini,32,clear_room,door_open,12,1.441,6881,13,0.00052,
gemini,32,clear_room,door_open,13,1.831,6927,28,0.000528,
gemini,32,clear_room,door_open,14,2.35,6996,13,0.000529,
gemini,32,clear_room,door_open,15,1.79,7042,28,0.000537,
gemini,32,clear_room,door_open,16,2.018,7111,13,0.000537,
gemini,32,clear_room,door_open,17,2.1,7157,28,0.000545,
gemini,32,clear_room,door_open,18,3.746,7225,48,0.000556,
gemini,32,clear_room,door_open,19,2.142,7318,38,0.00056,
gemini,32,clear_room,door_open,20,2.047,7422,12,0.00056,
gemini,32,clear_room,door_open,21,1.845,7473,34,0.000571,
gemini,32,clear_room,door_open,22,1.848,7537,16,0.00057,
gemini,32,clear_room,door_open,23,2.395,7645,12,0.000577,
gemini,32,clear_room,door_open,24,2.037,7834,168,0.000638,"Description: The room appears to be an office or workshop with cubicle-like structures and an open door on the right. No immediate hazards are visible.
Sensor note: MediaPipe detected a person, but YOLO-World did not. This could be a false positive or a person partially obscured.
Proximity: No objects detected by YOLO. MediaPipe reports ""no person detected"", but `mp_person_detected` is true, which is contradictory. Assuming no person is close.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,32,clear_room,door_open,25,1.546,8047,0,0.000604,
gemini,33,clear_room,door_open,1,2.56,6119,185,0.000514,
gemini,33,clear_room,door_open,2,2.045,6329,31,0.000484,
gemini,33,clear_room,door_open,3,3.204,6387,8,0.000481,
gemini,33,clear_room,door_open,4,1.759,6422,12,0.000485,
gemini,33,clear_room,door_open,5,1.869,6473,30,0.000494,
gemini,33,clear_room,door_open,6,1.642,6529,12,0.000493,
gemini,33,clear_room,door_open,7,1.935,6585,40,0.000506,
gemini,33,clear_room,door_open,8,1.808,6660,12,0.000503,
gemini,33,clear_room,door_open,9,2.87,6710,17,0.000508,
gemini,33,clear_room,door_open,10,2.66,6754,31,0.000516,
gemini,33,clear_room,door_open,11,1.74,6812,28,0.000519,
gemini,33,clear_room,door_open,12,3.276,6881,13,0.00052,
gemini,33,clear_room,door_open,13,3.349,6927,28,0.000528,
gemini,33,clear_room,door_open,14,1.769,6996,13,0.000529,
gemini,33,clear_room,door_open,15,1.839,7042,28,0.000537,
gemini,33,clear_room,door_open,16,2.045,7111,13,0.000537,
gemini,33,clear_room,door_open,17,3.689,7157,28,0.000545,
gemini,33,clear_room,door_open,18,1.845,7225,48,0.000556,
gemini,33,clear_room,door_open,19,1.639,7318,38,0.00056,
gemini,33,clear_room,door_open,20,2.444,7422,12,0.00056,
gemini,33,clear_room,door_open,21,1.946,7473,34,0.000571,
gemini,33,clear_room,door_open,22,1.842,7537,16,0.00057,
gemini,33,clear_room,door_open,23,1.901,7645,12,0.000577,
gemini,33,clear_room,door_open,24,2.763,7836,193,0.000646,"Description: The room appears to be an office or workshop space with white walls and a high ceiling. There are some tables or benches visible in the distance, and what looks like an open doorway or partition on the right. No immediate hazards are visible.
Sensor note: MediaPipe detected a person, but YOLO-World did not. This could be a false positive from MediaPipe or a very distant/obscured person.
Proximity: No objects detected by YOLO. MediaPipe reports ""no person detected"", but `mp_person_detected` is true, which is contradictory. Assuming no person is close.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,33,clear_room,door_open,25,1.949,8074,38,0.000617,
gemini,33,clear_room,door_open,26,2.134,8178,12,0.000617,
gemini,33,clear_room,door_open,27,2.146,8229,34,0.000627,
gemini,33,clear_room,door_open,28,1.949,8293,16,0.000627,
gemini,33,clear_room,door_open,29,1.791,8401,12,0.000634,
gemini,33,clear_room,door_open,30,4.712,8592,190,0.000701,"Description: The drone is now facing a different section of the room. The scene still shows an indoor space with white walls and what appears to be a doorway or opening on the right. No people or immediate hazards are visible.
Sensor note: MediaPipe detected a person, but YOLO-World did not. This is consistent with the previous waypoint and likely a false positive or very distant/obscured person.
Proximity: No objects detected by YOLO. MediaPipe reports ""no person detected"", but `mp_person_detected` is true, which is contradictory. Assuming no person is close.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,33,clear_room,door_open,31,2.049,8827,38,0.000673,
gemini,33,clear_room,door_open,32,2.41,8931,12,0.000673,
gemini,33,clear_room,door_open,33,1.876,8982,35,0.000684,
gemini,33,clear_room,door_open,34,2.142,9048,16,0.000683,
gemini,33,clear_room,door_open,35,1.733,9156,12,0.00069,
gemini,33,clear_room,door_open,36,2.61,9347,181,0.000755,"Description: The drone is now positioned to view another part of the room. The environment remains consistent with previous observations: white walls, high ceiling, and no immediate signs of emergency.
Sensor note: MediaPipe detected a person, but YOLO-World did not. This is consistent with previous observations and likely a false positive or very distant/obscured person.
Proximity: No objects detected by YOLO. MediaPipe reports ""no person detected"", but `mp_person_detected` is true, which is contradictory. Assuming no person is close.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,33,clear_room,door_open,37,2.051,9574,38,0.000729,
gemini,33,clear_room,door_open,38,2.198,9678,12,0.000729,
gemini,33,clear_room,door_open,39,1.881,9729,35,0.00074,
gemini,33,clear_room,door_open,40,2.048,9795,16,0.000739,
gemini,33,clear_room,door_open,41,5.681,9903,12,0.000746,
gemini,33,clear_room,door_open,42,2.761,10094,158,0.000804,"Description: The drone has completed its patrol of the room. The current view is consistent with previous observations, showing an empty room with no signs of emergency.
Sensor note: MediaPipe detected a person, but YOLO-World did not. This is consistent with previous observations and likely a false positive or very distant/obscured person.
Proximity: No objects detected by YOLO. MediaPipe reports ""no person detected"", but `mp_person_detected` is true, which is contradictory. Assuming no person is close.
Risk: CLEAR
Pilot suggested action: CONTINUE_PATROL
Confidence: 0.8
"
gemini,33,clear_room,door_open,43,1.438,10279,8,0.000773,
gemini,33,clear_room,door_open,44,2.151,10351,33,0.000786,
gemini,33,clear_room,door_open,45,3.275,10413,319,0.000877,"Overall room status: CLEAR

Findings from each waypoint:
*   **Waypoint 1 (0.5, 0.5, 1.0):** The room appeared to be an office or workshop space. No immediate hazards were visible. MediaPipe reported a person detected, but YOLO-World did not, suggesting a false positive or a very distant/obscured person.
*   **Waypoint 2 (0.5, -0.5, 1.0):** The scene was consistent with the previous observation. No people or immediate hazards were visible. MediaPipe again reported a person detected, but YOLO-World did not.
*   **Waypoint 3 (-0.5, -0.5, 1.0):** The environment remained consistent with previous observations. No immediate signs of emergency were present. MediaPipe again reported a person detected, but YOLO-World did not.
*   **Waypoint 4 (-0.5, 0.5, 1.0):** The view was consistent with previous observations, showing an empty room with no signs of emergency. MediaPipe again reported a person detected, but YOLO-World did not.

Recommended actions for human operator:
*   No immediate action is required as the room appears clear of emergencies.
*   Further investigation into the MediaPipe ""person detected"" alerts without YOLO-World confirmation could be warranted if this pattern persists in future patrols, to rule out very subtle or distant human presence.
*   The drone successfully completed its patrol and landed safely."
gemini,34,clear_room,door_open,1,3.582,6119,185,0.000514,
gemini,34,clear_room,door_open,2,2.049,6329,31,0.000484,
gemini,34,clear_room,door_open,3,1.738,6387,8,0.000481,
gemini,34,clear_room,door_open,4,2.028,6422,12,0.000485,
gemini,34,clear_room,door_open,5,1.539,6473,30,0.000494,
gemini,34,clear_room,door_open,6,1.947,6529,12,0.000493,
gemini,34,clear_room,door_open,7,2.202,6585,40,0.000506,
gemini,34,clear_room,door_open,8,1.86,6660,12,0.000503,
gemini,34,clear_room,door_open,9,1.725,6710,17,0.000508,
gemini,34,clear_room,door_open,10,2.56,6754,31,0.000516,
gemini,34,clear_room,door_open,11,2.024,6812,28,0.000519,
gemini,34,clear_room,door_open,12,2.029,6881,13,0.00052,
gemini,34,clear_room,door_open,13,3.523,6927,28,0.000528,
gemini,34,clear_room,door_open,14,3.483,6996,13,0.000529,
gemini,34,clear_room,door_open,15,1.836,7042,28,0.000537,
gemini,34,clear_room,door_open,16,1.639,7111,13,0.000537,
gemini,34,clear_room,door_open,17,1.839,7157,28,0.000545,
gemini,34,clear_room,door_open,18,2.048,7225,48,0.000556,
gemini,34,clear_room,door_open,19,1.944,7318,38,0.00056,
